tip	date	distance	residual
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.833090000000001E-4	-4.5993849304604216E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.19752E-4	-5.0716760648581794E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19757E-4	-9.543567290998343E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10378E-4	-1.1892251163212982E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46823E-4	-8.247645411362957E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.290719999999999E-4	9.97738274127549E-5
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.655329999999999E-4	1.3623622269671705E-4
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.56169E-4	2.6870548355962436E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.739030000000001E-4	-1.5539884744497227E-4
USA/fake_142/2021/EPI_ISL_FAKE_142/2021-01-29	2021.0767123287671	6.926609999999999E-4	6.336388782856618E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.46792E-4	-8.250650745539594E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.83246E-4	-4.605116798279225E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.00987E-4	-2.2831679550536763E-4
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.832480000000001E-4	-4.605507194007795E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.561490000000001E-4	2.6849545886370517E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.749109999999999E-4	2.456145017535095E-4
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.46799E-4	-8.250301442157759E-5
UnitedKingdom/fake_139/2021/EPI_ISL_FAKE_139/2021-01-29	2021.0767123287671	8.748849999999999E-4	2.455878878285662E-4
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.926079999999999E-4	6.331133431943404E-5
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.103490000000001E-4	-1.189524578328932E-4
UnitedKingdom/fake_95/2021/EPI_ISL_FAKE_95/2021-01-14	2021.035616438356	6.19706E-4	-9.591949341811092E-6
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.5616E-4	-1.4308760648581759E-5
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.7388500000000006E-4	-1.5541412016041893E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.7388400000000005E-4	-1.5541344703958468E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.00985E-4	-2.2831829457555175E-4
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.00985E-4	-2.2831640217402482E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.293143809034705E-4
